Customer_ID,Customer_Name,Segment,City,State,Region,Gender,Age,Email,Registration_Date,Total_Sales,Total_Profit,Total_Orders,Average_Order_Value,Customer_Segment_Score
SP-20650,Stephanie Phelps,Corporate,Wilmington,North Carolina,South,M,59,stephanie.phelps@email.com,2017-02-18,1872.4360000000001,380.89000000000004,9,208.05,Silver
RF-19840,Roy Französisch,Consumer,New York City,New York,East,F,71,roy.französisch@email.com,2017-03-25,938.862,298.97,7,134.12,Bronze
KH-16510,Keith Herrera,Consumer,San Francisco,California,West,M,74,keith.herrera@email.com,2017-08-27,5229.695000000001,1130.24,6,871.62,Gold
KC-16675,Kimberly Carter,Corporate,Seattle,Washington,West,M,23,kimberly.carter@email.com,2016-03-16,1146.05,324.34,4,286.51,Silver
CJ-12010,Caroline Jumper,Consumer,Huntington Beach,California,West,F,31,caroline.jumper@email.com,2015-12-20,11164.974,2261.62,8,1395.62,Platinum
PB-19150,Philip Brown,Consumer,Los Angeles,California,West,F,19,philip.brown@email.com,2016-11-24,1456.95,420.45,8,182.12,Silver
VB-21745,Victoria Brennan,Corporate,Richmond,Kentucky,South,M,59,victoria.brennan@email.com,2016-10-30,2005.596,610.33,6,334.27,Silver
SP-20860,Sung Pak,Corporate,Los Angeles,California,West,F,32,sung.pak@email.com,2015-03-22,4282.94,1076.15,10,428.29,Silver
JE-15745,Joel Eaton,Consumer,Louisville,Colorado,West,F,20,joel.eaton@email.com,2017-03-24,6760.8150000000005,1642.33,13,520.06,Gold
MP-17965,Michael Paige,Corporate,Lawrence,Massachusetts,East,F,74,michael.paige@email.com,2017-01-18,3983.6420000000003,1006.0899999999999,9,442.63,Silver
NF-18385,Natalie Fritzler,Consumer,Jackson,Mississippi,South,M,54,natalie.fritzler@email.com,2015-03-10,8080.474,1267.1100000000001,6,1346.75,Gold
JM-15265,Janet Molinari,Corporate,Canton,Michigan,Central,F,31,janet.molinari@email.com,2015-06-07,1804.146,432.48999999999995,5,360.83,Silver
SD-20485,Shirley Daniels,Home Office,New Rochelle,New York,East,F,24,shirley.daniels@email.com,2015-09-02,6121.114,1801.29,9,680.12,Gold
KH-16630,Ken Heidel,Corporate,San Antonio,Texas,Central,M,36,ken.heidel@email.com,2016-05-23,3918.9660000000003,1004.27,9,435.44,Silver
RB-19795,Ross Baird,Home Office,Gastonia,North Carolina,South,F,20,ross.baird@email.com,2016-10-26,5633.316000000001,1294.93,8,704.16,Gold
DB-13060,Dave Brooks,Consumer,Lowell,Massachusetts,East,F,41,dave.brooks@email.com,2017-09-29,4151.51,1270.09,6,691.92,Silver
MK-18160,Mike Kennedy,Consumer,Jacksonville,Florida,South,F,37,mike.kennedy@email.com,2016-12-28,1031.602,184.10999999999999,4,257.9,Silver
PO-19180,Philisse Overcash,Home Office,Chicago,Illinois,Central,M,30,philisse.overcash@email.com,2015-06-25,4893.043,1128.74,9,543.67,Silver
BB-11545,Brenda Bowman,Corporate,Houston,Texas,Central,M,31,brenda.bowman@email.com,2015-09-22,6765.728,1480.68,9,751.75,Gold
PK-19075,Pete Kriz,Consumer,Detroit,Michigan,Central,F,69,pete.kriz@email.com,2015-02-18,8646.934,2344.6000000000004,12,720.58,Gold
TB-21595,Troy Blackwell,Consumer,Columbus,Indiana,Central,F,46,troy.blackwell@email.com,2016-04-19,1240.871,301.37,4,310.22,Silver
RB-19360,Raymond Buch,Consumer,Auburn,New York,East,F,33,raymond.buch@email.com,2017-09-27,15117.339,3881.0200000000004,6,2519.56,Platinum
EB-13705,Ed Braxton,Corporate,Akron,Ohio,East,F,63,ed.braxton@email.com,2016-05-24,3644.978,935.51,9,405.0,Silver
KH-16630,Ken Heidel,Corporate,Norman,Oklahoma,Central,F,73,ken.heidel@email.com,2017-03-10,3918.9660000000003,1004.27,9,435.44,Silver
SC-20095,Sanjit Chand,Consumer,Concord,California,West,M,48,sanjit.chand@email.com,2015-10-11,14142.333999999999,3687.46,9,1571.37,Platinum
NF-18385,Natalie Fritzler,Consumer,Decatur,Illinois,Central,F,43,natalie.fritzler@email.com,2017-05-22,8080.474,1267.1100000000001,6,1346.75,Gold
JH-15985,Joseph Holt,Consumer,Seattle,Washington,West,M,69,joseph.holt@email.com,2015-04-28,7954.9980000000005,1192.89,6,1325.83,Gold
TN-21040,Tanja Norvell,Home Office,Phoenix,Arizona,West,M,57,tanja.norvell@email.com,2017-09-12,3130.221,785.17,7,447.17,Silver
JS-15940,Joni Sundaresam,Home Office,Park Ridge,Illinois,Central,F,40,joni.sundaresam@email.com,2016-01-17,469.169,126.03,5,93.83,Bronze
DS-13180,David Smith,Corporate,Amarillo,Texas,Central,M,61,david.smith@email.com,2017-12-04,2881.8128,598.3199999999999,9,320.2,Silver
CC-12670,Craig Carreira,Consumer,Chicago,Illinois,Central,F,33,craig.carreira@email.com,2017-09-03,2269.7015,445.53,7,324.24,Silver
MH-17785,Maya Herman,Corporate,Lindenhurst,New York,East,M,72,maya.herman@email.com,2017-08-03,2203.7780000000002,552.5899999999999,7,314.83,Silver
JP-15520,Jeremy Pistek,Consumer,San Francisco,California,West,F,63,jeremy.pistek@email.com,2015-05-19,3635.594,1031.82,7,519.37,Silver
KH-16690,Kristen Hastings,Corporate,Los Angeles,California,West,F,38,kristen.hastings@email.com,2015-12-19,5990.799,1069.49,7,855.83,Gold
JE-15475,Jeremy Ellison,Consumer,Troy,New York,East,F,25,jeremy.ellison@email.com,2017-10-08,1388.682,252.58999999999997,6,231.45,Silver
JG-15805,John Grady,Corporate,New York City,New York,East,M,33,john.grady@email.com,2015-12-07,1507.018,378.25,6,251.17,Silver
XP-21865,Xylona Preis,Consumer,San Diego,California,West,F,51,xylona.preis@email.com,2016-04-06,2374.658,643.01,11,215.88,Silver
EM-14065,Erin Mull,Consumer,New York City,New York,East,M,70,erin.mull@email.com,2016-11-28,228.99,44.269999999999996,4,57.25,Bronze
MT-18070,Michelle Tran,Home Office,Los Angeles,California,West,M,51,michelle.tran@email.com,2017-03-26,1319.4498,351.90000000000003,4,329.86,Silver
SA-20830,Sue Ann Reed,Consumer,Chicago,Illinois,Central,M,42,sue.ann.reed@email.com,2016-05-09,4767.3415,1049.48,10,476.73,Silver
CW-11905,Carl Weiss,Home Office,Huntsville,Texas,Central,F,60,carl.weiss@email.com,2017-02-24,1136.592,314.75,6,189.43,Silver
AJ-10960,Astrea Jones,Consumer,Rochester,New York,East,F,72,astrea.jones@email.com,2017-09-14,629.2479999999999,160.98999999999998,3,209.75,Bronze
SS-20590,Sonia Sunley,Consumer,Seattle,Washington,West,M,74,sonia.sunley@email.com,2016-11-19,418.49,67.45,6,69.75,Bronze
RO-19780,Rose O'Brian,Consumer,Memphis,Tennessee,South,F,26,rose.o'brian@email.com,2016-02-25,3815.478,1139.49,7,545.07,Silver
MD-17350,Maribeth Dona,Consumer,Fayetteville,Arkansas,South,M,31,maribeth.dona@email.com,2016-05-08,2716.412,624.52,6,452.74,Silver
SC-20095,Sanjit Chand,Consumer,Costa Mesa,California,West,F,48,sanjit.chand@email.com,2016-11-23,14142.333999999999,3687.46,9,1571.37,Platinum
MY-17380,Maribeth Yedwab,Corporate,Parker,Colorado,West,M,48,maribeth.yedwab@email.com,2015-11-05,2254.285,443.26,7,322.04,Silver
EB-13705,Ed Braxton,Corporate,New York City,New York,East,M,70,ed.braxton@email.com,2015-12-12,3644.978,935.51,9,405.0,Silver
CM-12385,Christopher Martinez,Consumer,Atlanta,Georgia,South,F,28,christopher.martinez@email.com,2016-12-15,8954.019999999999,2272.87,4,2238.5,Gold
LS-17245,Lynn Smith,Consumer,Gladstone,Missouri,Central,M,63,lynn.smith@email.com,2015-05-08,1008.1360000000001,222.46,6,168.02,Silver
LF-17185,Luke Foster,Consumer,Newark,Ohio,East,M,19,luke.foster@email.com,2016-10-17,3930.5089999999996,1009.0,7,561.5,Silver
BN-11515,Bradley Nguyen,Consumer,Los Angeles,California,West,F,66,bradley.nguyen@email.com,2015-01-23,1459.344,489.94,5,291.87,Silver
AD-10180,Alan Dominguez,Home Office,Great Falls,Montana,West,M,61,alan.dominguez@email.com,2015-02-02,6106.88,1443.15,8,763.36,Gold
DB-13210,Dean Braden,Consumer,Houston,Texas,Central,F,41,dean.braden@email.com,2016-11-11,2332.577,383.74,10,233.26,Silver
MC-17605,Matt Connell,Corporate,Detroit,Michigan,Central,M,42,matt.connell@email.com,2015-09-16,2258.192,491.2,8,282.27,Silver
LH-17155,Logan Haushalter,Consumer,Los Angeles,California,West,M,59,logan.haushalter@email.com,2016-05-22,1739.689,500.15,9,193.3,Silver
BD-11605,Brian Dahlen,Consumer,Lawrence,Massachusetts,East,F,38,brian.dahlen@email.com,2016-01-12,2783.189,671.73,6,463.86,Silver
PH-18790,Patricia Hirasaki,Home Office,Lakeland,Florida,South,F,40,patricia.hirasaki@email.com,2015-09-28,729.648,193.87,1,729.65,Bronze
MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,East,M,22,mike.gockenbach@email.com,2016-02-22,3061.543,713.45,4,765.39,Silver
KB-16240,Karen Bern,Corporate,Los Angeles,California,West,F,35,karen.bern@email.com,2016-05-29,3152.6150000000002,624.45,7,450.37,Silver
JC-15340,Jasper Cacioppo,Consumer,Los Angeles,California,West,M,25,jasper.cacioppo@email.com,2017-04-20,71.263,21.9,4,17.82,Bronze
RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,South,M,64,rob.lucas@email.com,2016-05-29,6234.91,1287.34,8,779.36,Gold
AA-10375,Allen Armold,Consumer,Mesa,Arizona,West,F,63,allen.armold@email.com,2017-04-25,1056.39,233.41,9,117.38,Silver
EP-13915,Emily Phan,Consumer,Chicago,Illinois,Central,M,35,emily.phan@email.com,2016-08-07,5478.0608,1327.87,17,322.24,Gold
DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,South,M,67,darren.koutras@email.com,2016-07-13,1687.04,481.78999999999996,5,337.41,Silver
BD-11500,Bradley Drucker,Consumer,Green Bay,Wisconsin,Central,M,62,bradley.drucker@email.com,2015-06-29,4411.2429999999995,784.89,6,735.21,Silver
ES-14080,Erin Smith,Corporate,Tucson,Arizona,West,F,67,erin.smith@email.com,2017-09-15,4657.924,769.29,9,517.55,Silver
LM-17065,Liz MacKendrick,Consumer,Springfield,Ohio,East,M,73,liz.mackendrick@email.com,2015-10-12,1346.774,254.99,5,269.35,Silver
PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,F,61,paul.gonzalez@email.com,2016-08-17,1987.164,481.33,9,220.8,Silver
AS-10135,Adrian Shami,Home Office,New York City,New York,East,M,65,adrian.shami@email.com,2017-08-14,58.82,17.78,2,29.41,Bronze
DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,F,58,dean.katz@email.com,2016-04-04,4802.394,1211.93,9,533.6,Silver
BD-11320,Bill Donatelli,Consumer,San Francisco,California,West,F,60,bill.donatelli@email.com,2015-01-20,5718.521,1540.78,12,476.54,Gold
RC-19960,Ryan Crowe,Consumer,Jacksonville,Florida,South,F,47,ryan.crowe@email.com,2017-04-07,652.644,169.25,4,163.16,Bronze
GT-14710,Greg Tran,Consumer,Houston,Texas,Central,M,64,greg.tran@email.com,2015-09-17,11820.119999999999,3143.8599999999997,11,1074.56,Platinum
DK-13225,Dean Katz,Corporate,Anaheim,California,West,F,23,dean.katz@email.com,2015-12-01,4802.394,1211.93,9,533.6,Silver
AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,South,M,37,ashley.jarboe@email.com,2015-11-29,1829.896,447.14,6,304.98,Silver
OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,M,27,olvera.toch@email.com,2016-12-04,3818.624,933.78,5,763.72,Silver
LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,F,52,liz.pelletier@email.com,2017-11-24,756.606,207.84,4,189.15,Bronze
CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,South,F,46,cynthia.arntzen@email.com,2015-01-06,3041.566,826.4699999999999,7,434.51,Silver
JF-15490,Jeremy Farry,Consumer,Seattle,Washington,West,F,38,jeremy.farry@email.com,2017-06-04,890.95,242.17,10,89.1,Bronze
FP-14320,Frank Preis,Consumer,Los Angeles,California,West,F,72,frank.preis@email.com,2015-07-12,4046.746,947.76,8,505.84,Silver
EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,F,34,ellis.ballard@email.com,2016-01-22,964.448,148.88,4,241.11,Bronze
JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,F,56,jennifer.ferguson@email.com,2015-04-08,2309.432,552.4399999999999,5,461.89,Silver
SF-20200,Sarah Foster,Consumer,Marysville,Washington,West,M,51,sarah.foster@email.com,2015-04-21,3422.7859999999996,478.68,9,380.31,Silver
TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,F,26,trudy.glocke@email.com,2016-12-30,2074.661,600.47,4,518.67,Silver
CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,M,21,carlos.soltero@email.com,2017-11-22,3036.547,709.56,11,276.05,Silver
CC-12145,Charles Crestani,Consumer,Los Angeles,California,West,M,29,charles.crestani@email.com,2015-12-22,2471.65,670.55,7,353.09,Silver
DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,F,27,dianna.vittorini@email.com,2015-08-24,3254.487,816.51,5,650.9,Silver
BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,South,F,72,bruce.degenhardt@email.com,2015-10-09,1526.5,456.58000000000004,6,254.42,Silver
ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,M,57,zuschuss.carroll@email.com,2016-08-06,8025.707,1850.01,13,617.36,Gold
MS-17830,Melanie Seite,Consumer,Laredo,Texas,Central,F,47,melanie.seite@email.com,2016-02-17,370.348,86.57,4,92.59,Bronze
LR-16915,Lena Radford,Consumer,San Diego,California,West,M,49,lena.radford@email.com,2017-07-30,5142.892,989.1199999999999,6,857.15,Gold
TP-21130,Theone Pippenger,Consumer,Philadelphia,Pennsylvania,East,M,32,theone.pippenger@email.com,2017-09-04,4454.0560000000005,946.66,9,494.9,Silver
CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,F,36,chloris.kastensmidt@email.com,2015-10-04,3154.855,799.06,13,242.68,Silver
AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,F,52,alan.shonely@email.com,2016-01-11,503.968,147.12,5,100.79,Bronze
AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,East,F,64,andrew.roberts@email.com,2015-06-03,264.86400000000003,67.68,5,52.97,Bronze
NB-18655,Nona Balk,Corporate,Dallas,Texas,Central,M,38,nona.balk@email.com,2016-07-22,1972.599,516.68,9,219.18,Silver
GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,East,M,64,giulietta.dortch@email.com,2015-05-05,1888.07,309.62,4,472.02,Silver
CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,East,F,57,clytie.kelty@email.com,2016-03-08,2372.75,553.23,11,215.7,Silver
NG-18355,Nat Gilpin,Corporate,New York City,New York,East,M,58,nat.gilpin@email.com,2015-10-05,1869.58,388.28999999999996,5,373.92,Silver
CA-12265,Christina Anderson,Consumer,Chicago,Illinois,Central,F,70,christina.anderson@email.com,2017-08-29,2638.3272,652.56,8,329.79,Silver
SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,Central,F,51,sylvia.foulston@email.com,2017-02-04,3336.535,700.37,9,370.73,Silver
MO-17800,Meg O'Connel,Home Office,New York City,New York,East,M,24,meg.o'connel@email.com,2016-12-26,1687.0269999999998,381.0,8,210.88,Silver
AT-10735,Annie Thurman,Consumer,Seattle,Washington,West,F,56,annie.thurman@email.com,2015-10-01,3831.864,1102.74,10,383.19,Silver
LC-17140,Logan Currie,Consumer,San Francisco,California,West,M,61,logan.currie@email.com,2016-02-10,2633.582,549.65,9,292.62,Silver
FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,F,67,fred.mcmath@email.com,2016-01-17,2523.266,621.1899999999999,9,280.36,Silver
BD-11605,Brian Dahlen,Consumer,Miami,Florida,South,F,42,brian.dahlen@email.com,2016-02-21,2783.189,671.73,6,463.86,Silver
DJ-13420,Denny Joy,Corporate,Warner Robins,Georgia,South,M,67,denny.joy@email.com,2017-07-07,2012.52,451.9,4,503.13,Silver
ME-17725,Max Engle,Consumer,Aurora,Colorado,West,F,54,max.engle@email.com,2015-08-06,1908.4532,483.53000000000003,8,238.56,Silver
RB-19465,Rick Bensley,Home Office,Vallejo,California,West,M,73,rick.bensley@email.com,2016-01-21,4715.466,1230.28,12,392.96,Silver
JD-16150,Justin Deggeller,Corporate,Minneapolis,Minnesota,Central,M,62,justin.deggeller@email.com,2017-07-09,8828.0305,2451.7,8,1103.5,Gold
JL-15835,John Lee,Consumer,Mission Viejo,California,West,M,55,john.lee@email.com,2017-06-04,9576.343,1639.03,10,957.63,Gold
SC-20305,Sean Christensen,Consumer,Rochester Hills,Michigan,Central,F,66,sean.christensen@email.com,2015-02-23,3650.473,920.58,6,608.41,Silver
TW-21025,Tamara Willingham,Home Office,Plainfield,New Jersey,East,F,53,tamara.willingham@email.com,2016-01-09,5278.826,1544.75,7,754.12,Gold
CC-12430,Chuck Clark,Home Office,Columbus,Indiana,Central,M,64,chuck.clark@email.com,2016-08-04,2870.05,732.03,10,287.0,Silver
BB-10990,Barry Blumstein,Corporate,Sierra Vista,Arizona,West,F,67,barry.blumstein@email.com,2016-02-13,744.3399999999999,193.62,5,148.87,Bronze
AR-10825,Anthony Rawles,Corporate,Vancouver,Washington,West,M,23,anthony.rawles@email.com,2015-12-30,4523.336,1086.26,8,565.42,Silver
SR-20740,Steven Roelle,Home Office,New York City,New York,East,F,63,steven.roelle@email.com,2015-10-11,4345.8859999999995,868.3599999999999,8,543.24,Silver
AR-10405,Allen Rosenblatt,Corporate,New York City,New York,East,F,43,allen.rosenblatt@email.com,2015-08-23,2236.128,444.27,5,447.23,Silver
CR-12730,Craig Reiter,Consumer,Columbus,Ohio,East,M,57,craig.reiter@email.com,2016-08-12,1600.55,496.79999999999995,4,400.14,Silver
EH-14125,Eugene Hildebrand,Home Office,Aurora,Illinois,Central,M,31,eugene.hildebrand@email.com,2015-09-24,3082.653,828.73,10,308.27,Silver
CB-12025,Cassandra Brandow,Consumer,Arlington,Texas,Central,M,58,cassandra.brandow@email.com,2016-12-08,5730.669,1351.3700000000001,9,636.74,Gold
SP-20545,Sibella Parks,Corporate,New York City,New York,East,F,56,sibella.parks@email.com,2016-12-10,1306.086,362.28000000000003,6,217.68,Silver
RC-19825,Roy Collins,Consumer,Louisville,Kentucky,South,F,46,roy.collins@email.com,2015-09-05,966.409,252.82,6,161.07,Bronze
TH-21235,Tiffany House,Corporate,Dallas,Texas,Central,F,35,tiffany.house@email.com,2015-05-21,1022.201,235.97,8,127.78,Silver
RP-19390,Resi Pölking,Consumer,Cleveland,Ohio,East,F,32,resi.pölking@email.com,2015-08-05,5153.084,1279.98,12,429.42,Gold
MO-17800,Meg O'Connel,Home Office,Chicago,Illinois,Central,F,25,meg.o'connel@email.com,2017-10-04,1687.0269999999998,381.0,8,210.88,Silver
TD-20995,Tamara Dahlen,Consumer,Quincy,Illinois,Central,F,22,tamara.dahlen@email.com,2016-05-30,1434.5480000000002,394.96,9,159.39,Silver
RB-19570,Rob Beeghly,Consumer,Columbus,Indiana,Central,M,65,rob.beeghly@email.com,2015-08-03,528.546,114.32,5,105.71,Bronze
CD-11980,Carol Darley,Consumer,Tyler,Texas,Central,F,53,carol.darley@email.com,2017-10-16,639.766,146.88,3,213.26,Bronze
DJ-13630,Doug Jacobs,Consumer,New York City,New York,East,M,40,doug.jacobs@email.com,2016-06-11,3356.398,950.4899999999999,3,1118.8,Silver
GT-14635,Grant Thornton,Corporate,Burlington,North Carolina,South,M,38,grant.thornton@email.com,2017-05-31,9351.212,2787.33,3,3117.07,Gold
MC-17845,Michael Chen,Consumer,Jackson,Mississippi,South,F,70,michael.chen@email.com,2015-09-22,3805.714,947.2800000000001,7,543.67,Silver
RA-19285,Ralph Arnett,Consumer,New York City,New York,East,M,37,ralph.arnett@email.com,2016-11-20,2617.906,579.27,9,290.88,Silver
NP-18325,Naresj Patel,Consumer,Waynesboro,Virginia,South,M,47,naresj.patel@email.com,2017-03-26,5529.62,1228.68,6,921.6,Gold
AB-10165,Alan Barnes,Consumer,Los Angeles,California,West,M,29,alan.barnes@email.com,2015-08-16,1113.838,320.61,8,139.23,Silver
JO-15550,Jesus Ocampo,Home Office,Chester,Pennsylvania,East,F,43,jesus.ocampo@email.com,2015-03-29,1090.838,225.38,5,218.17,Silver
Dl-13600,Dorris liebe,Corporate,Cleveland,Ohio,East,F,22,dorris.liebe@email.com,2015-03-29,755.602,213.79999999999998,5,151.12,Bronze
AS-10285,Alejandro Savely,Corporate,Seattle,Washington,West,M,21,alejandro.savely@email.com,2016-12-26,3214.236,717.43,6,535.71,Silver
JK-15370,Jay Kimmel,Consumer,Long Beach,California,West,M,27,jay.kimmel@email.com,2015-02-16,2136.458,491.65,7,305.21,Silver
BN-11470,Brad Norvell,Corporate,Cary,North Carolina,South,F,69,brad.norvell@email.com,2016-04-28,265.296,68.83,4,66.32,Bronze
DP-13165,David Philippe,Consumer,New York City,New York,East,M,29,david.philippe@email.com,2015-07-08,1058.616,285.34,2,529.31,Silver
TH-21550,Tracy Hopkins,Home Office,New York City,New York,East,M,46,tracy.hopkins@email.com,2017-05-23,4234.0960000000005,1052.89,7,604.87,Silver
AP-10915,Arthur Prichep,Consumer,Palm Coast,Florida,South,M,63,arthur.prichep@email.com,2017-08-10,3323.556,866.31,10,332.36,Silver
RS-19765,Roland Schwarz,Corporate,Mount Vernon,New York,East,M,41,roland.schwarz@email.com,2015-02-03,4159.7699999999995,937.99,8,519.97,Silver
Dl-13600,Dorris liebe,Corporate,Seattle,Washington,West,F,39,dorris.liebe@email.com,2017-10-06,755.602,213.79999999999998,5,151.12,Bronze
SV-20365,Seth Vernon,Consumer,Dover,Delaware,East,M,29,seth.vernon@email.com,2016-11-28,11470.949999999999,2827.32,10,1147.09,Platinum
KC-16540,Kelly Collister,Consumer,Newark,Ohio,East,F,18,kelly.collister@email.com,2016-11-18,3908.262,845.99,4,977.07,Silver
CK-12325,Christine Kargatis,Home Office,Orem,Utah,West,M,47,christine.kargatis@email.com,2017-08-02,2945.321,581.4599999999999,5,589.06,Silver
RD-19810,Ross DeVincentis,Home Office,Los Angeles,California,West,M,24,ross.devincentis@email.com,2017-01-25,1137.616,302.08,8,142.2,Silver
MP-17965,Michael Paige,Corporate,Detroit,Michigan,Central,M,18,michael.paige@email.com,2015-08-27,3983.6420000000003,1006.0899999999999,9,442.63,Silver
